PMID,Disease
36548597,obesity
36548597,diabetes
36548597,alcoholic fatty liver disease
36548597,autistic disorder
36548597,alzheimer's disease
36548597,hypertension
36548597,heart failure
36548597,myocardial ischemia
36548597,myocardial infarction
36548533,breast cancer
36548533,malignancy
36548533,cad
36548533,breast abnormalities
36548533,breast cancer cad systems
36548440,tumor
36548440,breast cancer
36548440,cancer
36548336,breast cancer
36548336,cancer
36548287,cancer
36548287,hereditary cancer
36548287,malignancies
36548287,hereditary breast ovarian cancer syndrome
36548287,hboc
36548287,lynch syndrome
36548194,tumors
36548194,cancer
36548194,toxicity
36548194,tumor
36548194,epcam positive tumors
36548194,breast cancer
36548081,tumor
36548081,lung cancer
36548081,cancer
36548081,apc
36548081,lung tumor
36547997,chf
36547985,metastatic breast cancer
36547869,breast cancer
36547869,breast cancers
36547869,ovarian cancer
36547869,male breast cancer
36547868,breast cancer
36547665,breast cancer
36547538,breast cancer
36547538,cancer
36547538,tumor
36547420,"spirulina platensis, ganoderma lucidum"
36547420,cardiotoxicity
36547420,cancers
36547420,esophageal cancers
36547420,cancer
36547420,fatigue
36547420,inflammation
36547420,fibrosis
36547420,necrosis
36547420,hypertrophy
36547420,heart failure
36547361,breast tumor
36547361,breast cancers
36547361,breast tumors
36547361,breast cancer
36547345,cancer
36547345,sarcomas
36547345,mcf-7 breast cancer
36547220,cutaneous metastasis
36547220,cutaneous metastases
36547220,skin tumors
36547220,cancer
36547220,adenocarcinoma
36547220,melanoma
36547220,leukemic infiltrates
36547220,sarcoma
36547220,dermal sclerosis
36547201,pancreatic adenocarcinoma
36547201,primary non-small cell lung adenocarcinomas
36547201,ataxia-telangiectasia
36547201,autosomal recessive disorder
36547201,cancer
36547201,pancreatic cancers
36547201,cancers
36547201,non-small cell lung cancer
36547201,nsclc
36547200,cancers
36547200,death
36547200,deaths
36547200,cancer
36547200,cancer deaths
36547192,her2 positive breast cancer
36547192,breast cancer
36547192,invasive breast cancer
36547182,breast cancer
36547177,fatigue
36547177,cancer
36547177,emotional distress
36547177,neoplasm
36547177,cancers
36547177,adenocarcinoma
36547175,breast cancer
36547175,tumor
36547175,tumors
36547170,breast cancer
36547170,tumor
36547170,abemaciclib plus letrozole
36547170,organ dysfunction
36547168,cancer
36547168,psyndexplus
36547168,breast cancer
36547168,openness
36547164,breast cancer
36547164,tumour
36547164,breast and prostate cancers
36547164,prostate cancer
36547151,breast cancer
36547151,unilateral breast cancer
36547150,breast cancer
36547150,tumor
36547148,breast cancer
36547148,benign breast lesions
36547148,tumors
36547148,49 lesions
36547148,tumor
36547140,breast cancer
36547140,tumor
36547135,endometrial cancer
36547135,tumor
36547135,cancer
36547135,mortality
36547133,breast cancer
36547133,fits
36547133,enthusiasm
36547132,breast cancer
36547132,tnbc
36547124,breast cancer
36547124,tumor
36547062,ii invasive breast cancer
36547062,carcinogenesis
36547062,iva
36547059,breast cancer
36547059,tnbc
36547059,mortality
36546919,infection
36546919,tumor
36546919,infected
36546919,cancer
36546919,breast cancer
36546899,epcam monoclonal antibody
36546899,carcinoma
36546899,carcinomas
36546899,tumor
36546899,cytotoxicity
36546899,breast cancer
36546899,pancreatic cancer
36546899,breast and pancreatic cancers
36546552,fatigue in breast cancer
36546552,breast cancer
36546552,fatigue
36546486,breast cancer
36546486,cancer
36546486,death
36546486,breast and cervical cancers
36546486,cancers
36546486,cervical cancer
36545969,breast cancer
36545949,malignancies
36545949,insufficient tumor
36545949,tumor
36545949,tumor cell stemness
36545949,tumors
36545949,breast cancer
36545949,syngeneic oral cancer
36545949,cancer
36545890,breast cancer
36545890,mortality
36545890,died
36545890,cancer
36545721,cardiovascular disease
36545721,cancer
36545721,death
36545721,catastrophic disorders
36545721,breast cancer
36545696,breast cancer
36545696,invasive breast cancer
36545696,tumor
36545584,breast cancer
36545558,thrombocytopenia
36545558,anemia
36545558,breast cancer
36545558,bone marrow metastasis
36545558,intravascular coagulation
36545507,cancers
36545507,atherosclerosis
36545507,ischemic stroke
36545507,liver fibrosis
36545507,osteoarthritis
36545507,parkinson's disease
36545507,rheumatoid arthritis
36545507,acute myocardial infarction
36545507,crohn's disease
36545507,cancer
36545507,"pancreatic ductal carcinoma, ovarian cancer"
36545507,gastric cancer
36545507,osteosarcoma
36545507,esophageal squamous cell carcinoma
36545507,myelodysplastic syndromes
36545507,glioma
36545507,colorectal cancer
36545507,prostate cancer
36545507,hepatocellular carcinoma
36545507,renal cell carcinoma
36545507,malignancies
36545458,breast cancer
36545426,breast carcinoma
36545426,carcinoma of the breast
36545426,neoplasms
36545426,aggressive malignancy
36545426,carcinoma
36545425,cancer
36545425,insufficient calcification
36545411,fasciitis
36545411,tumors
36545411,nodular fasciitis
36545411,malignant tumors
36545411,tumor
36545362,breast cancer
36545362,malignancy
36545362,cancer
36545346,cancer
36545346,breast cancer
36545273,breast cancer
36545273,atrial fibrillation
36545273,coronary atherosclerosis
36545273,cardiac insufficiency
36545273,hypertension
36545273,diabetes mellitus
36545273,heart disease
36545273,tumor
36545255,breast cancer
36545255,immunosuppressive tumor
36545255,tumor
36545255,cancer
36545255,tumors
36545221,breast cancer
36545221,malignancies
36545221,tumor
36545221,cytotoxicity
36545126,breast cancer
36545126,tumor
36544904,breast cancer
36544809,breast cancer
36544791,cancer
36544779,breast cancer
36544779,cancer
36544779,tumors
36544779,tumor
36544779,pd-l1+ tumor
36544708,breast neoplasms
36544708,thyroid neoplasms
36544708,breast cancer
36544708,malignancies
36544628,breast cancer
36544628,acute brain edema
36544628,cognitive dysfunction
36544628,death
36544523,breast cancer
36544523,pbs
36544523,tumor
36544523,tumor necrosis
36544523,increase tumor necrosis
36544523,cancer
36544280,breast cancer
36544280,cytotoxicity
36544278,breast cancer
36544278,cancer
36544225,breast cancer
36544182,ovarian cancer
36544182,ovarian or breast cancer
36544182,breast cancer
36544182,serous carcinoma
36544182,cancer
36544167,breast cancer
36544164,breast cancer
36544164,breast cancers
36544164,tumours
36544128,breast cancer
36544128,infection
36544128,neuropathy
36544128,lymphedema
36544128,seroma aspirations
36544128,seroma
36544126,cancer
36544126,depression
36544126,depressive symptoms
36544126,breast or lung cancer
36544126,depression symptoms
36544126,anxiety
36544126,psychiatric
36544021,breast cancer
36544021,ataxia oculomotor apraxia
36544021,cancer
36544021,neurodegeneration
36543994,cancer
36543994,deaths
36543994,mortality
36543994,lung cancer
36543994,cancers
36543994,prostate cancer
36543994,breast cancer
36543994,colorectal cancer
36543994,declines in esophageal cancer
36543994,stomach cancer
36543994,liver cancer
36543879,familial myeloproliferative neoplasms
36543879,myeloproliferative neoplasms
36543879,mpns
36543879,cancers
36543879,colon
36543879,tumor
36543807,malignancy
36543807,takayasu's arteritis
36543807,death
36543807,malignancies
36543807,cancer
36543807,hematologic malignancies
36543807,ovarian
36543807,cancers
36543807,myelodysplasia
36543699,cancer
36543699,colorectal cancer
36543699,colorectal cancers
36543686,breast cancer
36543681,breast cancer
36543681,carcinogenic
36543600,breast cancer-related lymphoedema
36543600,breast cancer
36543600,lymphoedema
36543379,tumorous proliferation
36543379,breast cancer
36543379,cancer
36543377,toxicity
36543377,anaphylaxis
36543377,cancer
36543377,renal renca tumor
36543377,mortality
36543377,tumor
36543349,malignant pleural effusions
36543349,tumour
36543349,malignancy
36543349,cancer
36543349,mesothelioma
36543349,breast cancer
36543349,thoracentesis changes across cancers
36543162,proteinuria
36543162,heart failure
36543162,cancer
36543162,cardiovascular disease
36543162,cvd
36543162,stomach cancer
36543162,myocardial infarction
36543162,angina pectoris
36543162,stroke
36543162,atrial fibrillation
36543118,breast cancer
36543118,luminal breast cancers
36543102,breast cancer
36543102,breast cancer deaths
36543102,tumor
36543098,breast cancer
36543055,intraoperative hypothermia
36543055,infections
36543055,hypothermic
36543055,infection
36543055,seroma
36543055,hematoma
36543055,ischemic
36543055,hypothermia
36543055,necrosis
36543006,breast cancer
36543006,cancer
36543006,death
36543006,deaths
36542938,tumor
36542938,cancer
36542938,breast-cancer
36542938,breast cancer
36542934,breast cancer
36542934,tumour
36542934,rfs
36542904,toxicity
36542904,cancer
36542904,b-cell lymphoma
36542866,breast cancer
36542866,cancer
36542825,breast cancer
36542825,tumor
36542825,malignancy
36542825,tumor er ihc
36542825,cancer
36542781,breast cancer
36542781,malignant tumor
36542781,tumor
36542781,mortality
36542678,breast cancer
36542678,cancer
36542678,breast cancers
36542678,death
36542678,cancer death
36542647,cancer
36542647,tumors
36542647,long cancers
36542647,hypothetical multi-cancer
36542647,cancers
36542647,melanoma
36542647,ovary
36542647,sarcoma
36542647,colon/rectum
36542580,osteonecrosis
36542580,multiple myeloma
36542580,breast cancer
36542580,bone-metabolic disorders
36542580,osteoporosis
36542569,syringomatous adenoma
36542569,invasive carcinoma
36542569,benign infiltrative neoplasm
36542569,bilateral invasive ductal carcinoma and ductal carcinoma
36542569,syringomatous adenomas
36542569,tumors
36542569,syringomatous carcinoma
36542569,tubular carcinoma
36542569,adenosquamous carcinoma
36542511,dementia
36542511,breast or prostate cancer
36542511,prostate cancer
36542511,breast cancer
36542482,cancer
36542482,breast cancer
36542482,loss of invasiveness
36542482,breast tumor
36542473,breast cancer
36542473,cancer
36542473,impairments
36542459,mcf-7 breast cancer
36542459,breast cancer
36542320,breast cancer
36542270,breast cancer
36542252,breast cancer
36542252,invasive breast cancer
36542249,breast cancer
36542249,invasive breast cancer
36542249,machine-learning algorithms
36542180,breast cancer
36542180,tumor
36542180,necrosis
36542180,carcinoma
36542180,goodness
36542157,cancer
36542157,tumour
36542157,se-hplc
36542157,breast cancer
36542157,metastases
36542138,papillary thyroid carcinoma
36542138,hematoma
36542138,subcutaneous emphysema
36542138,infection
36542138,postoperative hypoparathyroidism
36542138,hypoparathyroidism
36542115,breast cancer
36542098,breast cancer
36542098,cancer
36542092,breast cancer
36542092,cancer
36542092,situ carcinomas
36542092,invasive carcinomas
36541995,breast cancer
36541995,cancer
36541995,cancers
36541995,death
36541995,mortality
36541995,cardiovascular diseases
36541910,tumor
36541910,breast cancer
36541910,cancer
36541910,breast tumor
36541910,deficiency decreased
36541910,cafs
36541871,breast arterial calcification
36541716,malignant carcinoma
36541716,hypoxic conditions
36541716,tumor
36541716,neoplasm
36541716,hypoxic tumors
36541716,hypoxic tumor
36541716,hypoxia
36541716,multiple tumors
36541716,breast cancer
36541716,glioma
36541678,tumors
36541678,cancer
36541678,toxicity
36541678,death
36541514,brca1 haploinsufficiency impairs iron metabolism
36541514,mesothelioma via ferroptosis
36541514,malignant mesothelioma
36541514,breast/ovarian cancer
36541514,carcinogenesis
36541514,mms brca1-haploinsufficient
36541514,tumors
36541514,carcinogenic
36541499,breast cancer
36541499,cancers
36541499,tumor
36541499,cancerous
36541484,tumor
36541484,breast cancer
36541484,actual tumors
36541460,breast cancer
36541460,breast neoplasms
36541460,non-breast cancer
36541460,glycerophospholipid metabolism
36541457,breast cancer
36541457,immunomodulation of the tumor
36541340,cancer
36541340,colorectal cancer
36541340,breast cancer
36541124,breast cancer
36541124,tumor
36541124,mhd
36541124,breast tumors
36541002,covid-19
36541002,breast cancer
36541001,breast cancer
36540984,cancer
36540984,cancers
36540984,ovarian cancers
36540976,breast cancer
36540941,cancer
36540941,covid-19
36540941,colorectal
36540924,dyslipidemia
36540924,papillary thyroid carcinoma
36540924,cancer
36540922,thyroid carcinoma
36540922,cancer
36540922,tumor
36540803,breast cancer
36540803,cancer
36540647,breast cancer delay
36540647,breast cancer
36540647,primary invasive breast cancer
36540647,cancer
36540583,mastitis
36540583,breast cancer
36540583,mastitis and breast cancer
36540494,primary malignant peripheral nerve sheath tumor
36540494,primary breast sarcomas
36540494,tumors
36540494,sheath tumors
36540494,neoplasms
36540494,neurofibromatosis type i
36540494,malignant neoplasm
36540494,metastatic disease
36540494,melanoma
36540494,sarcoma
36540494,tumor
36540494,sheath tumor
36540467,cancer
36540467,infections
36540467,death
36540467,died
36540467,deaths
36540467,tumors
36540467,colorectal adenocarcinomas
36540467,esophageal adenocarcinomas
36540467,invasive breast carcinomas
36540467,asthenia
36540467,dyspnea
36540467,respiratory infections
36540467,fever
36540467,infection
36540457,spontaneous angiolipoma
36540457,breast cancer
36540457,necrosis
36540457,angiolipomas
36540457,benign lipomatous tumors
36540457,ductal carcinoma
36540457,angiolipoma
36540444,mesothelioma
36540444,synchronous breast cancer
36540444,pleural epithelioid mesothelioma
36540444,synchronous pleural mesothelioma
36540444,breast cancer
36540444,localized breast cancer
36540444,fever
36540444,dyspnoea
36540444,synchronous malignancy
36540444,synchronous tumours
36540444,pleural mesothelioma
36540444,cancer
36540440,breast cancer
36540440,cancer
36540440,squamous cell skin cancer
36540440,neurological symptoms
36540440,weight gain
36540440,constipation
36540407,mcf-7 carcinoma
36540407,mcf-7 breast cancer
36540407,colorectal carcinoma
36540407,cancer
36540407,cytotoxicity
36540407,death
36540278,breast cancer
36540278,tnbc tumor
36539956,pancreatic cancer
36539956,apc
36539956,pancreatic (mpc) cancer
36539956,stable disease
36539956,toxicity
36539956,breast cancer
36539911,breast cancer
36539911,acute central scotoma
36539911,blurry vision
36539895,digital breast cancer
36539895,breast cancer
36539895,carcinoma of the breast
36539895,001 versus oncotype rs plus pdxbr
36539893,breast cancer metastasis
36539893,ataxia telangiectasia
36539893,breast cancer
36539893,metastases
36539890,breast tumor
36539890,cancer
36539890,tumor
36539890,breast cancer
36539890,juxta-tumor
36539890,tumors
36539890,juxta-tumors
36539767,neuroblastoma
36539767,tumor
36539767,cancer
36539766,breast cancer
36539766,language websites
36539766,persian language websites
36539745,cervical squamous cancer
36539745,cancer
36539745,iiib-iva disease
36539745,iiia-iva squamous cervical cancer
36539745,stage iib disease
36539745,synchronous treatment failure
36539745,died of the disease
36539745,toxicities
36539745,hematological toxicities
36539745,leukopenia
36539745,thrombocytopenia
36539745,metastases
36539739,death
36539739,tumor
36539739,breast cancer
36539739,cancer
36539672,her2-positive metastatic breast cancer
36539672,mbc
36539672,breast cancer
36539672,visceral disease
36539670,breast cancer
36539670,mbc
36539670,cancer
36539670,death
36539670,endocrine
36539659,cancer
36539659,neoplasms
36539659,tumor
36539659,malignant neoplasm
36539659,tumors
36539586,"melanoma, breast cancer"
36539586,prostate cancer
36539586,colon cancer solid tumors
36539586,idd
36539586,hypoxia
36539586,cancer
36539586,idds
36539576,cancer
36539576,tumor
36539576,breast cancer
36539562,breast cancer
36539562,cancer
36539562,tumor
36539545,breast cancer
36539529,stress
36539529,breast cancer
36539520,breast cancer
36539520,cancers
36539520,para-carcinoma
36539449,breast cancer
36539444,breast cancer
36539444,invasive lobular carcinoma
36539444,lobular carcinoma
36539444,invasive ductal carcinoma
36539400,death
36539400,tumor
36539400,cancer
36539400,melanoma
36539400,pancreatic ductal adenocarcinoma and breast cancer
36539400,pancreatic ductal adenocarcinoma
36539400,tumors
36539400,metastasis of melanoma
36539400,toxicity
36539251,hepatocellular carcinoma
36539251,tumor
36539250,primary small cell lung carcinoma
36539250,breast cancer
36539250,left breast cancer(invasive ductal carcinoma)in
36539250,lung tumor
36539250,lung cancer
36539250,tumors
36539250,tumor
36539250,cancer
36539249,breast cancer
36539249,febrile neutropenia
36539249,hypersensitivity reactions
36539249,skin toxicities
36539249,edema
36539249,peripheral neuropathy
36539246,breast cancer
36539241,luminal-type breast cancer
36539240,breast and endocrine tumor
36539240,breast cancer
36539231,pleural metastasis of breast cancer
36539231,metastases
36539231,right breast cancer
36539231,cough
36539231,lymph nodes swelling
36539231,pleural nodules
36539231,pleural tumor
36539231,solid-tubular carcinoma
36539231,breast cancer
36539160,appetite sensations
36539160,cancer
36539160,sed
36539160,breast cancer
36539109,breast cancer
36539109,malignancies
36539109,tumor
36539109,hypoxia
36539109,hypoxic tumor
36539109,immunogenic cell death
36539109,icd
36539109,cancer
36539109,death
36539058,cancer
36539058,lymphoma
36539058,breast cancer
36539058,thyroid cancer
36539058,infertility
36539038,breast carcinogenesis
36539038,tumor
36539038,breast cancer
36539038,malignancy
36539038,death
36539019,breast cancer
36539019,tumor
36539001,breast cancer
36539001,lung cancer
36539001,cancer
36539001,ptx-resistant breast cancer
36538894,quasi-mesenchymal cancer
36538894,cancer
36538894,tumor
36538894,quasi-mesenchymal cscs
36538867,vascular anastomosis
36538847,tumor
36538847,ddss
36538847,cancer
36538847,toxicity
36538844,cancer
36538844,breast cancer
36538844,radiotoxicity
36538740,breast cancer
36538401,lymphedema
36538401,breast cancer
36538401,edematous upper limb
36538387,endometrial serous carcinoma and colorectal carcinoma
36538387,breast and gastroesophageal carcinoma
36538387,endometrial serous carcinoma
36538387,colorectal carcinoma
36538387,tumor
36538387,breast carcinoma
36538387,cancer
36538368,breast cancer
36538368,death
36538368,tumor
36538368,cancer
36538368,immunogenic cell death
36538368,icd
36538368,tumors
36538247,breast cancer
36538247,hiv infection
36538247,cancer
36538247,i-iii hr-positive breast cancer
36538247,hr-positive breast cancer
36538246,breast cancer
36538246,cancer
36538172,breast cancer
36538172,malignant tumor
36538148,breast cancer
36538148,cancer
36538148,breast cancers
36538148,metastases
36538148,tumors
36538146,breast cancer
36538146,tumour
36538146,cancer
36538146,tumours
36538110,breast cancer
36538110,cancer
36538110,cognitive impairment
36538110,fatigue
36538110,sleep disturbances
36538110,pain
36538110,depressive symptoms
36538110,pn symptoms
36538110,anxiety
36538110,cognitive memory
36538074,breast cancer
36537914,cancer
36537914,tumor
36537914,increase tumor
36537914,breast cancer
36537914,fibrosis
36537914,invasive cancer
36537829,hypoxia
36537829,acidosis
36537829,tumor
36537829,tumors
36537829,toxicity
36537829,cytotoxicity
36537829,breast cancer
36537740,embryonic kidney cell
36537740,cancerous
36537740,breast cancer
36537604,luminal a breast cancer
36537604,cancer
36537604,breast cancer
36537474,neurologic complications of breast cancer
36537474,breast cancer
36537474,unique neurologic complications
36537474,cns disease
36537474,peripheral neuropathy
36537474,neurological complications
36537324,tumour
36537324,breast adenocarcinoma tumour
36537324,hypoxia
36537313,breast cancer
36537297,breast cancer
36537297,malignancy
36537297,cancer
36537297,tumor
36537297,arrest
36537080,ovarian cancer
36537080,cancer
36537080,malignancies
36537080,ovarian and breast cancers
36537080,"epithelial ovarian, fallopian tube"
36537080,peritoneal cancers
36537080,serous carcinoma
36537080,breast cancer
36537025,death
36536947,breast cancer brain metastasis
36536947,breast cancer
36536947,cancers
36536947,lung cancer
36536947,cancer
36536947,death
36536947,breast tumor
36536947,tumor
36536947,mortality
36536938,breast cancer
36536938,malignant tumors
36536938,cancer deaths
36536938,mortality
36536938,carcinoma embryonic
36536938,tumor
36536791,breast cancer
36536791,cancer
36536791,tumor
36536786,thyroid cancer
36536786,malignant tumors
36536772,learning-based ovarian cancer
36536772,cancer
36536772,malignancy
36536772,non-cancer
36536772,ovarian cancer
36536772,serous ovarian cancer
36536772,dmmn-ovary
36536752,breast cancer
36536751,breast cancer
36536751,cancer
36536735,cervical cancer
36536735,cancer
36536735,pelvic malignancy
36536735,cancers
36536735,breast cancer
36536735,cancer death
36536730,breast cancer
36536719,breast cosmesis
36536719,tumor
36536719,breast tumors
36536719,erythema
36536565,tumor
36536565,breast cancer
36536539,tumor
36536539,lung cancer
36536539,breast cancer
36536539,endometrial carcinoma
36536539,nsclc
36536539,lung adenocarcinoma
36536539,lung squamous carcinoma
36536485,breast cancer
36536485,cancer
36536459,breast cancer
36536425,brca-negative breast cancer
36536425,breast cancer
36536421,breast cancer
36536421,ibs
36536421,anxiety
36536421,depression
36536390,breast cancer
36536390,menarche
36536344,tumor
36536344,breast cancer
36536344,calcification
36536266,muscle mass loss in breast cancer
36536266,breast cancer
36536266,tumor
36536258,breast cancer
36536258,death
36536258,tumor
36536225,cytotoxicity
36536225,breast cancer
36536198,chronic disease
36536198,ticd
36536137,cancer
36536137,breast cancer
36536137,breast cancers
36536030,cancer
36536030,breast cancer
36536030,cytotoxicity
36535720,invasive breast neoplasia
36535720,ductal carcinoma
36535720,invasive breast cancer
36535720,non-invasive breast neoplasia
36535720,death
36535720,situ neoplasia
36535655,cancer
36535655,cancers
36535655,prostatic
36535655,breast cancer
36535655,prostatic cancer
36535654,breast cancer
36535654,carcinogenic
36535654,cancer
36535569,death
36535569,breast cancer
36535569,cardiac glycosides
36535569,tumors
36535569,tumor
36535569,immunodeficient
36535568,cancer
36535568,toxicity
36535568,tumoral
36535568,tumor
36535568,breast cancer
36535568,liver cancer
36535556,cytotoxicity
36535556,breast cancer
36535556,melanoma cancer
36535490,carcinogenesis
36535490,breast cancer
36535490,cancer
36535490,breast cancers
36535490,breast cancer carcinogenesis
36535490,tumour
36535490,immunodeficient tumour
36535489,arthralgia
36535489,breast cancer
36535489,pain
36535227,breast cancer
36535227,tumor
36535227,tumors
36535221,hypoxia-responsive covalent organic
36535221,breast cancer
36535221,shock proteins
36535221,hypoxia
36535221,tumor
36535208,breast cancer
36535208,breast lesions
36535208,malignant lesions
36535175,cancer
36535079,breast cancer
36535079,tumor
36535079,breast lesions
36535072,her2-zero breast cancer
36535072,breast cancer
36535072,her2-low breast cancer
36535072,her2-low tumors
36535072,her2-zero tumors
36535069,cancer
36535069,malignancy
36535069,cancers
36535015,breast cancer
36535015,cancer
36535013,hepatic steatosis
36535013,fatty liver disease
36535013,breast cancer
36535009,cancer
36535009,breast cancer
36534918,breast cancer
36534918,af
36534918,cancer
36534783,hyperthermia
36534783,breast cancer
36534783,cancer
36534783,breast defects
36534670,breast cancer
36534670,breast-cancer
36534524,biopsy-breast cancer
36534524,breast cancer
36534524,mbc
36534524,-breast cancer
36534389,occult breast cancer
36534342,breast cancer
36534342,se
36534331,tumors
36534331,malignancies
36534331,cancer
36534331,tumor
36534331,fibrosarcoma
36534331,renal cancers
36534331,aggressive human fibrosarcomas
36534272,breast cancer
36534272,tumor
36534272,tumors
36534241,ad
36534241,malignancy
36534241,malignancy of ads
36534235,breast carcinoma
36534235,cancer
36534173,financial hardship in breast cancer
36534173,cancer
36534173,breast cancer
36534173,breast disease
36534109,necrosis
36534109,cancer
36534108,breast cancer
36534108,precancerous lesions
36534098,cancer
36534098,macromastia
36534098,ptosis
36534098,oncoplastic-augmentation-mastopexy
36534098,contracture
36534098,pulmonary embolism
36534098,breast cancer
36534098,breast ptosis
36534097,breast cancer
36534097,obesity
36534097,macromastia
36534097,breast radiation desiring breast reduction
36534097,mastopexies
36534097,infection
36534097,necrosis
36534085,cardiac toxicity
36534085,cancer
36534085,inflammation
36534085,cardiac inflammation
36534085,toxicities
36534078,ductal carcinoma
36534078,breast cancer
36534078,invasive breast cancer
36534078,tumor
36534078,cancer
36534032,mcf-7 breast cancer
36534032,breast cancers
36534032,breast cancer
36534032,breast cancer aggressiveness
36534032,infection
36533825,cancer
36533825,cancers
36533825,cytotoxicity
36533825,leukemia
36533825,breast adenocarcinoma
36533825,ovarian adenocarcinoma
36533725,tumor
36533725,breast cancer
36533725,intratumor aggregation
36533707,breast cancer
36533707,pten hamartoma tumor syndrome
36533707,cancer
36533707,type of breast disease
36533707,benign breast lesions
36533707,decreased tumor
36533662,breast adenocarcinoma
36533662,tumor
36533662,breast cancer
36533572,breast cancer
36533572,brain metastasis
36533572,her2-positive breast cancer brain metastasis
36533572,cancer
36533572,vomiting
36533572,diarrhea
36533539,breast cancer
36533539,diabetes
36533539,diabetes mellitus
36533539,type 2 diabetes mellitus
36533539,obesity
36533508,disabilities
36533508,breast cancer
36533448,ggms
36533448,breast cancer
36533448,basal-type breast cancer
36533385,breast cancer
36533385,tumors
36533385,smd
36533164,breast cancer
36533080,cancer
36533080,tumor
36533080,hrd
36533080,breast cancer
36533074,breast cancer
36533074,cancers
36533074,tumor
36533049,cancer
36533049,gs
36533049,anxiety
36533049,depression
36533049,breast cancer
36533049,colon
36533049,stomach cancer
36532885,cancer
36532885,tumors
36532885,prostate cancer
36532885,colon
36532885,mesothelioma tumor
36532885,lung cancer
36532861,breast cancer
36532861,breast adenocarcinoma
36532833,cancer
36532833,tumor
36532833,cancers
36532833,stomach adenocarcinomas
36532833,colorectal adenocarcinoma
36532833,colorectal cancer
36532833,breast cancer
36532833,thyroid cancer
36532833,lung cancer
36532833,gastric cancer
36532833,gastrointestinal tumors
36532783,breast cancer
36532768,hypoxia
36532768,breast cancer
36532768,cancer
36532768,tumor
36532768,hifs in breast cancer
36532768,dds
36532723,breast cancer
36532723,tumors
36532723,cancer
36532723,tumor
36532648,breast cancer
36532648,malignancies
36532648,cancer
36532648,breast lesions
36532648,malignant lesions
36532648,malignancy
36532645,breast carcinoma
36532645,breast cancer
36532645,cancer
36532645,carcinoma
36532645,ductal carcinoma
36532641,invasive breast carcinoma
36532641,breast cancer
36532641,tumors
36532641,tumor
36532555,alzheimer
36532555,cancer
36532555,lung tumors
36532295,breast cancer
36532295,pain
36532295,fatigue
36532295,cancer
36532256,her2-positive breast cancer
36532256,cancer
36532256,tumor
36532256,breast cancer
36532255,her2-low advanced breast cancer
36532255,breast cancer
36532255,her2-low breast cancer
36532254,breast cancer
36532066,tumor
36532066,efficiency of ovarian cancer
36532066,cancer
36532066,ovarian cancer
36532066,tumor immunogenic cell death
36532062,tumor
36532062,colorectal cancer
36532062,cancers
36532062,cancer
36532062,deaths
36532036,breast cancer
36532036,metastases
36532036,toxicity
36531991,steatohepatitis
36531991,hepatocellular carcinoma
36531991,inflammation
36531991,cancer
36531979,breast cancer
36531979,her2-breast cancer
36531979,hh
36531979,tumor
36531864,cancer
36531864,tumor
36531864,melanoma
36531864,breast cancer
36531864,leukemia
36531864,immunogenic cell death
36531863,cancers
36531863,cancer
36531863,tumor
36531863,breast cancer
36531861,breast microtumors
36531861,breast cancer
36531861,breast carcinoma
36531861,tumor
36531861,breast tumor
36531861,tumors
36531806,breast neoplasm
36531806,breast cancer
36531806,death
36531806,malignancies
36531806,cancer
36531806,carcinogenesis
36531806,tumor
36531806,weigh loss
36531806,malignancy
36531650,breast cancer
36531539,breast carcinoma
36531539,cancer
36531539,breast cancer
36531539,tumor
36531539,necrosis
36531539,lymphovascular emboli
36531523,financial toxicities
36531523,cancer
36531523,breast cancer
36531523,lung cancer
36531523,colon cancer
36531523,melanoma
36531523,non-hodgkin lymphoma
36531523,nonmelanoma/other skin cancer
36531523,cancers
36531523,prostate cancer
36531523,hodgkin's lymphoma
36531523,bladder cancer
36531523,colon
36531496,breast tumor
36531496,type ii diabetes
36531496,cancer
36531496,diabetes
36531496,metabolic disorder
36531496,breast cancer
36531496,tumor
36531496,dysfunctional breast tme
36531496,obesity
36531496,metabolic disease
36531496,obese
36531485,tumor
36531485,breast cancer
36531485,malignancy
36531485,cancer
36531485,mortality
36531485,tumor diseases
36531327,breast cancer bone metastasis
36531327,breast cancer
36531327,bone-metastasized breast cancer
36531327,cancer
36531327,tumors
36531327,tumor
36531239,microsatellite-instability-high cancers
36531239,microsatellite-instability-high (msi-h) cancers
36531239,tumors
36531239,lynch syndrome cancers
36531239,colorectal
36531239,pancreatic
36531239,biliary tract cancers
36531239,thyroid cancers
36531239,lynch syndrome
36531239,cancer
36531239,msi-h cancers
36531239,colorectal cancers
36531239,tumor
36531236,breast cancer
36531236,cancer
36531236,atlas breast invasive carcinoma
36531236,cancerous
36531159,cancer
36531159,immune disorders
36531159,inflammation
36531159,breast cancer
36531159,ovarian cancer
36531159,breast and ovarian cancer
36531148,malignant breast neoplasms
36531148,tumor
36531115,breast cancer
36531115,mortal cancers
36531115,cancer
36531115,cytotoxicity
36531110,breast cancer
36531110,cancer
36531110,mortality
36531105,cancer
36531105,fit
36531096,colorectal
36531096,cancer
36531096,prostate cancer
36531096,lung cancer
36531080,breast cancer
36531080,modena cancer
36531080,multifocal disease
36531080,cancer
36531077,flushing interval
36531077,flushing
36531077,breast cancer
36531077,catheter obstruction
36531077,infection
36531077,thrombosis
36531077,tumor
36531077,pump-back
36531075,breast cancer
