PMID,Disease
36755503,neuropathy
36755503,peripheral neuropathy
36755294,breast cancer
36755294,Lynch syndrome
36755294,breast cancer
36755294,oligometastatic disease
36755294,systemic disease
36755294,Lynch syndrome
36755294,metastases
36755288,breast cancer
36755288,cancer
36755288,breast cancer
36755288,breast cancer
36755288,toxicity
36755288,breast cancer
36755288,mitochondrial dysfunction
36755288,toxicity
36755288,tumor
36755288,breast cancer
36755280,breast cancer
36755280,Breast cancer
36755280,cancers
36755280,malignancy
36755280,breast cancer
36755280,GRSs
36755280,GRSs
36755280,breast cancer
36755280,GRSs
36755280,GRSs
36755259,breast cancer
36755259,tumor
36755259,breast cancer
36755259,breast cancer
36755259,breast cancer
36755259,Invasive breast cancer
36755259,Stroma
36755259,tumor
36755259,tumor
36755259,renal cell carcinoma
36755259,breast tumors
36755259,breast cancer
36755123,breast cancer
36755123,cancer
36755123,breast cancer
36755123,tumor
36755123,tumor
36755067,cell death
36755067,cell death
36755067,proteotoxic stress
36755067,Cancer
36755067,tumor
36755067,cancer
36755067,tumor
36755057,cancers
36755057,breast cancer
36755057,arrest
36755057,tumor
36755057,tumor
36755057,breast cancer
36755057,breast cancer
36754982,colon cancer
36754982,cancers
36754982,mesothelioma
36754982,melanoma and renal cell carcinoma
36754982,cancer
36754982,death
36754982,tumor
36754982,tumor
36754982,cancers
36754982,breast cancer
36754982,hematopoietic malignancies
36754982,colon cancer
36754982,colon cancer
36754982,tumor
36754982,colon cancer
36754982,stress
36754982,colon cancer
36754982,colon tumor
36754982,colon cancer
36754982,cancer
36754982,colon cancer
36754981,breast cancer
36754981,cancer
36754981,breast cancer
36754981,breast cancer
36754981,toxicity
36754981,breast cancer
36754946,Cancer
36754946,tumor
36754946,invasive breast cancer
36754946,tumor
36754946,cancer
36754946,cancer
36754946,cancer
36754946,cancer
36754946,cancer
36754946,cancer
36754946,cancer
36754946,cancer
36754936,breast cancer
36754936,Residual disease
36754936,breast cancers
36754936,Residual disease
36754936,invasive cancer
36754936,ductal carcinoma
36754932,breast cancer
36754932,malignancies
36754932,breast cancer
36754246,cancer pain
36754246,breast cancer
36754246,Pain
36754246,cancer
36754246,cancer
36754246,cancer pain
36754246,cancer
36754246,cancer
36754246,hypersensitivity
36754246,breast cancer
36754246,breast cancer
36754246,perineural breast cancer
36754246,hypersensitivity
36754246,breast cancer
36754246,mechanical hypersensitivity
36754246,breast cancer
36754246,cancer pain
36754246,cancer pain
36754215,breast cancer
36754215,Breast cancer
36754215,malignant tumor
36754215,breast cancer
36754215,breast cancer
36754215,tumor
36754215,breast cancer
36754215,TNBC
36754215,cancer
36754215,breast cancer
36754215,breast cancer
36754215,tumor
36754215,breast cancer
36754215,arrest
36754215,breast cancer
36754215,breast cancer
36754153,breast cancer
36754153,breast cancer
36754153,tumor
36754153,cancers
36754085,breast cancer
36754085,breast cancer
36754085,TNBC tumors
36754085,tumor
36754037,Cancer
36754037,cancer
36754037,toxicity
36754037,death
36754037,gastrointestinal carcinomas
36754037,lung cancer
36754037,breast cancer
36754037,cancer
36754037,toxicity
36754037,mortality
36754037,death
36754037,cancer
36754037,mortality
36753992,Cancer
36753992,Cancer
36753992,cancers
36753992,Cancer
36753992,mortality
36753992,cancer
36753992,mortality
36753992,cancers
36753992,cancers
36753992,mortality
36753992,mortality
36753992,Cancers
36753992,cancers
36753992,melanoma of skin and cancers
36753992,cancer
36753992,cancer mortality
36753992,cancer
36753991,primary breast cancer
36753991,breast cancer
36753991,Endocrine symptoms
36753991,endocrine symptoms
36753991,endocrine symptoms
36753987,breast cancer
36753987,breast cancer
36753987,cytotoxicity
36753987,cancer
36753973,toxicity
36753973,toxicity
36753973,toxicity
36753973,arsenic poisoning
36753973,inflammation
36753973,infertility
36753973,arsenic poisoning
36753973,toxicity
36753973,cancer
36753973,cancers
36753973,colon cancer
36753973,breast cancer
36753973,skin cancer
36753973,toxicity
36753971,breast cancer
36753971,breast cancer
36753971,cancer
36753971,breast cancer
36753971,Breast cancer
36753965,tumor
36753965,cytotoxicity
36753965,tumor
36753965,cytotoxicity
36753965,cancer
36753965,cancer
36753965,hepatic malignancies
36753964,breast cancer
36753964,Breast cancer
36753964,malignancy
36753964,cancer
36753964,cytotoxicity
36753964,cancer
36753964,breast cancer
36753964,cancer
36753964,cancer
36753964,cytotoxicity
36753964,breast cancer
36753964,cancer
36753964,breast cancer
36753957,breast cancer
36753957,breast cancer
36753957,MIPD
36753957,MIPD
36753957,MIPD
36753957,MIPD
36753952,breast cancer
36753952,breast cancer
36753952,mortality
36753952,breast cancer
36753952,breast cancer
36753952,breast cancers
36753768,Breast cancer
